sep=;
ref, mag, phase 
0.8; -81.5; -40.72443
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.9; -44.41656
0.8; -82.9; -43.98279
0.8; -82.8; -43.57374
0.8; -81.5; -41.65202
0.8; -81.6; -41.26875
0.8; -81.6; -41.06382
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.9; -38.43205
0.8; -82.7; -38.27382
0.8; -83.0; -37.74872
0.8; -81.7; -40.90034
0.8; -81.6; -41.07299
0.8; -81.6; -41.40594
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.5; -34.94527
0.8; -82.3; -34.02068
0.8; -82.4; -33.11637
0.8; -81.5; -40.32252
0.8; -81.7; -40.46129
0.8; -81.6; -40.61963
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.8; -32.8869
0.8; -81.8; -32.5859
0.8; -81.6; -32.8085
0.8; -81.5; -40.20833
0.8; -81.6; -40.73415
0.8; -81.5; -40.21529
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.1; -33.60019
0.8; -81.0; -35.00232
0.8; -81.0; -34.15288
0.8; -81.6; -40.6131
0.8; -81.6; -40.81924
0.8; -81.5; -41.18728
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.8; -35.97297
0.8; -80.7; -36.62096
0.8; -80.7; -37.88139
0.8; -81.4; -41.97986
0.8; -81.6; -40.88444
0.8; -81.6; -40.68977
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -40.10685
0.8; -80.5; -40.4221
0.8; -80.6; -40.71806
0.8; -81.6; -40.59145
0.8; -81.7; -41.49989
0.8; -81.5; -41.84049
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.6; -43.82345
0.8; -80.6; -44.55592
0.8; -80.7; -44.65181
0.8; -81.7; -40.36871
0.8; -81.6; -40.53423
0.8; -81.7; -40.33646
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.0; -46.77545
0.8; -81.1; -46.90021
0.8; -81.1; -47.30212
0.8; -81.5; -41.49048
0.8; -81.6; -40.37546
